"meigara_id","toukou_id","title","created_at","user_name","text"
40,6256,"超  王祿 無濾過本生","2016-12-27 07:06:30","季がらし","スペックは五百万石100%60磨き 甘い辛口で、しっかりとしたお米の味わいが楽しめます とてもバランスが良いお酒です 島根県のお酒は古臭いモノばかりと思ってましたが、 新しい挑戦している蔵とお見受け致しました、"
40,4844,"純米吟醸酒 王禄 限定","2014-01-02 09:56:17","ストーリー","旨味を強く感じる辛口のお酒。酸が心地よくバランスが良いので、すいすい飲めてしまう。梨のような香りも感じる。酒と食のジャーナリストの山同敦子さんがしめ鯖に合うと書かれていたが、鯖寿司にも良く合う。鯖の油と酸の相性が良いのだろう。（精米歩合50%、アルコール分17.5%、日本酒度＋3.7、酸度2.5、使用酵母 協会9号）"
40,3425,"目からうろこ？","2010-03-14 10:34:12","2939","無濾過生原酒であっても常温で保存しましょう、旨味が＋されてきますよ、燗がより美味しくなりますから。昨夜は常温保存の８０％を熱燗＆冷ましで呑みました、日が経つほどに円やかに甘旨に感じられ濃厚旨口を堪能できますよ。"
40,3196,"渓 純米吟醸 生 にごり","2009-07-19 09:27:09","三日酔い","発泡にごり酒です。冷えた状態でいただきました。バナナの様な香りと甘味、そしてまろやかな酸味を中心に感じます。炭酸の発泡と辛さがあるため、後口に甘味があまり残りません。"
40,2755,"純米吟醸 渓 本生  15BY  仕込み１３号","2008-09-14 20:32:59","やすみつくん","冴えず。 ぱっとしない。 活性にごりはよかったのだが これは、冴えない。がっかり。 香りも足りず旨みも足りず 綺麗さも足りない。 残念。  んが、１日間をおくと、ｽｺｼ良くなった。 まま、旨い部類に入るか？"
40,2722,"超辛純米 無濾過中取り生原酒","2008-08-29 21:30:39","エル・ドゥロ","超辛とありますが、生らしいボリューム感で、 始めは辛さをあまり感じません。 アフターにじんわり辛みがきました。  少し角もある酸が強く主張し、パンチの効いた味わいです。 中盤以降もドライで分厚いため、 酒だけで飲むにはちょっとキツい。  脂ののった魚などとあわせ、食と調和させてこそ。 関鯖の焼きがちょうど良かったですね。"
40,2713,"H19BY超辛純米直汲無濾過生原酒（仕込み第１９号）","2008-08-21 23:24:04","やすみつくん","んまかった。 料理なしで飲むのがベスト。 米の酒のいい点を非常によく表現した酒。  ｱﾙｺｰﾙ分１７％以上18％未満 日本酒度＋8.0 酸度2.4 精米歩合６０％  超辛という感じは全くしない、程よい酸度、旨い含み香 どんどん飲みたくなるし、いつまでも旨く感じた。 とりあえず、文句なし！！ "
40,2574,"特別純米クラスだったと思います","2008-06-16 16:44:22","saker","生原酒居酒屋さんで呑みました。  生原酒というと、甘ったるい印象のものが多いのですが、  辛く感じ（酒度も高いですが）、キレが良い印象です。  いい感じです。冷酒で飲みましたがこれなら燗でも  いけそうです。"
40,1565,"純米大吟醸 「意宇（おう）」","2007-01-30 01:08:37","酒太朗"," すばらしい酒だと思います。これこそ「酒」であるという根本を示してくれます。純米大吟醸というカテゴリーに関係なく、日本酒としての力量が抜群に優れていると思います。麹の力強さ、重厚なアミノ酸の旨みを感じます。  それだけに、食中酒としては難しい部分もあるかもしれません。飲みかつ盛大に食べるというより、少しずつ肴をつまみながら、じっくり飲むという感じでしょうか。"
40,1095,"たしかに美味しいのですが・・・・。","2006-01-18 09:56:01","アユム","お客様の要望で、最近自分の店のメニューに入れた「超辛純米」。瑞々しい芳醇な旨みはたしかに素晴らしい。「美味しいワインみたい！」なんていうお客様も多数。しかし食中酒として疑問が・・・・・肴の旨みを引き出し、じっくり腰を据えて飲み続ける酒ではないのかな。"
40,974,"どれも美味しいですよ","2005-10-12 17:53:01","みーにゃ","定番「超辛純米 王録」もいいですが 私の個人的なヒットは 「丈径 特別純米直汲」です 口に入れた瞬間のしゅわっとした感触と そのあとに溢れる香りと味 一度お試しください"
