"meigara_id","toukou_id","title","created_at","user_name","text"
3,6141,"純大吟 一路 瓶火入","2016-08-25 20:00:21","酣","上立ち、仄かに甘い香り、含み柔らかくサラリと入り派手さは無いが純大吟らしい旨み。特徴、個を感じさせ無いのが特徴か、新酒とは違った落ち着きのある味わい。体調からかアフター、僅かに渋み？を感じた。"
3,5837,"桜花","2016-01-17 17:39:40","とんこつラーメン","美味い！  コストパフォーマンスもイイ。  手に入りやすいし迷ったらコレかな。"
3,5574,"純米吟醸酒 出羽桜 出羽燦々誕生記念","2015-06-21 20:20:31","すくなびこな","華やかな立ち香で、力強い味わいと鋭いキレ。 正統的辛口といえましょう。 酒精度15 精米歩合50 出羽燦々100％ "
3,5486,"でわざくら一路","2015-04-01 20:56:29","マスカラコントラマスカラ","行きつけの美容室のオーナーのおすすめで購入しました。美味い、文句無し&#10071;&#65039;口に入れた時には、思わず『にんまり』してしまいました。皆様におすすめの一本です。"
3,5465,"出羽桜 大吟醸 万禮","2015-03-21 15:37:20","王子","行きつけのお店で進められるままに飲みました。 『えっ？出羽桜？たいした酒じゃないでしょう？』 と半ば騙された感もありつつ口に含むと、まさに『甘露』。 この不思議な飲み物は一体なんだ？ 一切のアルコール臭を感じない、下手すると日本酒とは思えない甘い水。 ただその甘みはあまりにも自然に口の中に入り、なめらかに消失して、くどさとは無縁。 フルーティさとは異なる、米本来の甘みを極限まで研ぎ澄ました、まさに日本人の愛する『米』の旨さのみが余韻として残る。"
3,5315,"出羽桜 純米吟醸酒 無濾過生原酒","2014-12-17 21:23:34","yd","口に入れた瞬間香りが広がる。 甘さは控えめ。 後味は綺麗に消え、キレが良い。 原酒らしいアルコール感も感じるが、嫌ではない。 気持ちよく酔えそう。"
3,5295,"桜花  吟醸","2014-12-08 23:26:49","団子坂下","定番中の定番。 食中酒として、非常に優秀。 コスパ的には獺祭50に匹敵すると思う。 個人的には一路より美味いと思った。"
3,5183,"雪漫々 五年氷点下熟成酒","2014-09-07 21:10:25","ひなちゃん","今年の２月に頂いた物。ふとした節目の今日、開栓した。 含むとどこまでも透き通るが如く雪漫々らしいクリアな透明感を感じ、 下の上でたわわに実った果実的な香味が爆発する。 中盤から余韻にかけての腰の強さにやや熟感を感じます。 華やかなだけでなく、５年の歳月を経た圧倒的存在感を身に纏ってます。 ちょっと逞しくなってるような気がするので 華奢な女性が好みの方は通常の雪漫々がお勧めかと思います。"
3,5088,"出羽桜 手造り特別純米酒","2014-05-28 21:17:06","バックマイ","精米歩合55％。 フルーティな香りと、すっきりした呑み口。 とても美味しいお酒です。 3段階評価の3をつけました。 おすすめです。"
3,4965,"出羽桜 出羽燦々 無濾過生原酒","2014-03-08 21:51:25","すずねぇ","近所の量販店に常温で展示されているのが不憫で一本救出しました。今年は通常の出羽燦々誕生記念は２本おいしく頂きましたが無濾過生原酒は一本目。 フレッシュな飲み口と切れのいい辛さでこちらのほうが飲み飽きしない感じで私は好きです。 "
3,4824,"大吟醸 雪漫々","2013-12-23 23:17:27","ひなちゃん","イチゴを感じる華やかな吟醸香、メロンの風味もあるかな。 度数も控え目でスッキリ飲みやすい。 重さクドさを感じることなく上品にヒケていきます。 何か嫌なことがあってもこの軽やかさと上品さが 嫌なことを忘れさせて雪のように白々と幸せな気分にさせてくれます。 日本酒苦手な人の価値観を変えるぐらいのポテンシャルもある。 大吟なのでやや値段は張りますが、 何か特別な日やお祝い事にはセレクトしても間違いは無い一品かと思います。"
3,4747,"桜花 吟醸（火入れ）","2013-09-12 13:04:48","Bah-yang","決してまずくはありませんが、感動を期待していただけに、 正直、う〜んビミョー・・・  雪の茅舎山廃純米との比較で書きますね。 香も言われるほど強いわけではありませんでした。 味もアルコールがたっているように感じ、なんていますか、まとまりがないかなという印象です。この点はアル添だからやむなしか。 程よい辛さで、この点は好き。 でもリピーターにはならないかな"
3,4535,"出羽桜 特別純米酒   ","2013-03-06 23:53:56","バックマイ","まったりとしたお酒、という印象です。 冷酒〜上燗まで楽しめるお酒だと思います。素晴らしく美味しいです。 醸造アルコール・糖類・酸味料添加の、よくあるべたべたの甘い 普通酒しか知らず、「日本酒なんてこんなものか…」と思っている 方々には是非、味わっていただきたい。"
3,4348,"特別純米酒一耕","2012-08-07 08:57:57","オクトーバ","冷だと辛口が前面に出て、苦さも感じる。燗するとマイルドになる。味は強め。"
3,4260,"出羽桜 純米吟醸酒 無濾過生原酒","2012-04-24 18:27:05","酒乱","人生初の無濾過生原酒。 文句なしに旨い！一口飲んだ時のあの感動は忘れられないです。"
3,3817,"桜花 吟醸酒","2011-02-10 22:41:54","パン津丸 美江","フルーティーってイチゴみたいな香りです。びっくり。 なんか安価で出回ってるみたいですね。 フルーティーすぎるのもちょっとどうか… 味わいはうまみがありおいしいと思いますよ。 香りだけは好みが分かれそうです。"
3,3586,"咲 ","2010-08-13 21:51:53","ひなちゃん","初めて飲むスパークリング日本酒。 うっかりしていて開栓した瞬間吹きこぼれてしまった。 含むとジュワッと強烈な炭酸を感じますが、 全体的なアウトラインに微かな日本酒の丸味を感じ、 余韻も日本酒の甘味を残しながらキレていきます。 アルコール度数も９度と軽快な味わいに仕上がってます。 食前〜食中に良いですね。乾杯の一杯にセレクトしたいです。"
3,3526,"出羽桜 純米吟醸 雄町しぼりたて","2010-06-14 19:23:59","マッチョスナフキン","火入れの純吟雄町が純米酒大賞を受賞したのを記念しての今年だけの限定しぼりたて生。  上立香、含み香、味わいともに最高MAXにフルーティ！ジューシー！ 雄町らしい深みのある香ばしさもあるのでとにかく味の幅が広い。 ５００mlなんであっという間。 夏はこのぐらい華やかなのをがぶがぶいきたい。 一路と同じぐらいに出羽桜の本気をみた。 "
3,3396,"出羽桜 出羽燦々 無濾過生原酒","2010-02-19 20:06:57","boodoodeedee"," 年末に頂きました。  旨い！ 本当に美味しいです。  見つけたら、是非、キープしておきたい逸品です。"
3,3054,"出羽桜 桜花","2009-04-09 14:22:54","boodoodeedee"," 吟醸で低価格かつ美味しいお酒です。  華やかな香りと、綺麗な味も好いと思います。  ただ、日持ちしないので、保存には注意が必要だと思いました。  たまに飲みたくなるお酒です。  "
3,3037,"今年の出羽燦々誕生記念 DEWA33","2009-03-21 20:50:32","マッチョスナフキン","昨年のようなフルーティーな香りがさほど感じられず、セメダイン臭がつよかった・・・。 出羽燦々を使ってこれは残念。"
3,3018,"一路","2009-03-07 11:55:16","酔人２８号","これぞ山田錦って感じ！ メロンやバナナを思わすフルーティーでほのかに甘い香り。 口に含むとふわふわ滑らか米の旨みがとても優しい。 雑味、嫌味が全く無く綺麗に体に溶け込んだ。 もう一度飲みたくなる素晴らしい酒でした。"
3,2993,"純米大吟醸 一路 しぼりたて生原酒","2009-02-21 23:22:15","bogeyman","０８年の「チャンピオン・サケ」です。 思いがけず身近な酒店で売られていたので、衝動買いしました。 結論を書きます。 「素晴らしい！！」 香りも味わいも山田錦らしく華やかで申し分なし！ フレッシュでジューシー！ これぞ純ナマ大吟という出来映えです！  "
