"meigara_id","toukou_id","title","created_at","user_name","text"
24,6201,"〆張鶴・純米吟醸","2016-10-30 22:09:29","しもつけびと","盃に注がれた色合いは、うっすらと黄色みがかり純米の熟成を予感させる。 香りは穏やかな吟醸香。苦味は若干感じるものの気にならない。 酸味は軽く、手巻き（刺身の油分）を流す絶妙のバランスは、さすが鮭の町_村上の蔵元だけのことはある。 切れは、同蔵の『吟選』同様切れが良く、まとまりの良いお酒である。 辛口端麗・切れよくサッパリ感で選ぶなら、〆張鶴・『吟選』。 酸味と軽めのコクを求めるなら、『純米吟醸』といったところである。"
24,5560,"純米吟醸 山田錦","2015-06-02 21:23:12","ひなちゃん","イチゴに近い香りも有りますが、 どちらかというと米の旨味をしっかりと感じさせられる純吟です。 余韻も思ったよりどっしりとした酸、少し苦みも感じます。 今まで感じていた〆張鶴の印象とは異なって骨太感がありますね。 常温や燗でもいけそうです。"
24,5458,"〆張鶴 純","2015-03-15 15:46:45","すくなびこな","吟醸としては香りは控え目。 スキッとするシャープな口当たりで、 甘味はあまり目立ちません。 後に残らないので、 食中酒としても好適でしょう。"
24,5427,"月 本醸造","2015-02-20 23:22:50","すくなびこな","仕事帰りに夕飯とともに。 以前、金ラベルをいただいたときにも感じたが、 スペック上辛口なのに、 非常にデリケートな甘味を感じる。 変なたとえですが、甜茶の甘味に似た印象。  ちょっと探求してみたくなりました。"
24,5255,"本醸造 月","2014-11-25 03:09:17","tomtom","新潟の居酒屋さんで、とてもお徳な値段だったので、さして期待もせず オーダーしましたが．．．いやいや、恐れ入りました。 まろやかで、かつスッキリした味わいの良いお酒です。 今更ながら「さすが〆張！」ですね。"
24,5252," 〆張鶴 純","2014-11-21 23:25:11","団子坂下","新潟の酒にしては旨口というか、きちんとした味わいがありました。 はじめはセメダインのような刺激臭が鼻を突きましたが慣れれば 許容範囲内です。値段と入手のしやすさを考えれば及第点です。"
24,5169,"〆張鶴 純","2014-08-30 18:34:29","nanasi3","香りは穏やかで、どちらかと言えば辛め。 あまり旨味が感じられず、個人的にはいまいち。 もう少し濃い方が好みかなあ・・・ 評価も高く、期待していた分ちょっとがっかり。"
24,5165,"酷があって呑みやすく後味スッキリ","2014-08-25 16:42:56","クンタン","口当たりスッキリで、限度まで呑んでも悪酔いしないよ(醸造酒)  麹に酷があって米の芯から香る(花の香り)酒はうまいねぇ〜  "
24,4888,"え？沢山売らないとダメ？","2014-01-23 21:42:36","long,long,long","３０年以上前、タクシーの運ちゃん飛び込んできて「今ラジオで言ってたんだけど夕張鶴って酒ある？」探しました。多分、ラジオアナが‘しめ’を間違えたんだろう。すぐに仕入れましたが、まだ無名で売るのに苦労した。４回目位に注文したとき「お宅、うちの酒、売る気あるの？」と言われ、取引中止されました。年商１億いかない酒屋が頑張って売るんだよ。 面識はありませんでしたが東京の酒屋の店主が悩んで自殺したという話も聞いて、いくらいい酒売ろうと思っても、私のような地方では。"
24,4744,"本醸造 月","2013-09-10 21:51:22","ひなちゃん","冷や(常温)で飲んでみました。 含むとフワッと優しい柔らかな甘味、 ドライはドライですが、思ったよりドライ感は弱めに感じます。 酸もきちんとあり、食中に良いです。 前に飲んだ「純」の方向性に向いた味かな。 １升で１，９９８円、ＣＰ良いです。毎日の晩酌に最適。"
