"meigara_id","toukou_id","title","created_at","user_name","text"
186,5056,"燗の魅力","2014-04-29 22:02:59","日本酒人","竹鶴純米…熱燗冷ましという新たな飲み方を教えてくれた。にごり酒純米…にごりは冷という固定観念を、良い方向で打ち砕いてくれた。中華料理によく合う酒。口の中の油を洗い流してくれ、新たな調和を醸し出す。。。"
186,4310,"純米 竹鶴","2012-06-12 03:01:48","最近ちょっと飲み疲れで酒の量を減らしている男","クセが強いけどうまい。 毎日ガブ呑みは勘弁だけど、なぜかまた呑みたくなる。  "
186,2950,"秘傳を熟成させるとどうなるんだろう","2009-01-27 22:37:43","フーテン野郎"," 毎年、夏場になると、 小笹屋の代わりに、秘傳を2本送ってもらっています。 大和雄町と1本ずつ、 床下の納庫に入れてとっておいてあります。  1本を開けてみていつも感じるのですが、 渋みがあって、これがだんだん癖になって いつの間にか空けてしまうというのがパターンです。 今年の8月まで1年寝かせておくつもりでいますが、 味はどうなっているかな、まろやかになっているかな、 茶色が濃くなっているのかなと、 いろいろ思いをはせて楽しんでいます。"
186,2867,"雄町純米","2008-12-01 20:00:04","三日酔い","かなり明確に渋さを感じます。燗をつけると味が膨らみますが、渋みはやはり強いです。ただ、不思議と飲み飽きしません。"
186,2732,"竹鶴 合鴨農法","2008-09-02 19:22:51","酒生","純米、雄町６５%、平成１６年仕込みの古酒です。 H16年物と知らないで注文してしまいました、開栓して香を嗅いで始めて気が付きました、古酒独等の香があります。 「ひこ孫」と共通点がある様な味わいです、やはり燗が良いですね。 日本酒はあまり飲まないカミさんに飲ませたら、美味しいといって飲んいます、私より日本酒の味がわかるのかも？。"
186,2566,"竹鶴 純米 雄町","2008-06-16 16:24:40","saker","いやあ、初心者には口にして欲しくないお酒ですね＾＾；  にんにく臭がこれほど強い酒にはであったことがありません。  日本酒呑み慣れた方には良いのでしょうが＾＾；"
186,2175,"純米吟醸が一番合う","2008-02-24 09:53:09","フーテン野郎"," ２月９日に竹原を家内と訪問して、 竹鶴酒造にお邪魔してきました。 これまで飲んだことがなかった純米大吟醸など、いろいろ飲ませてもらってきましたが、 私の口には、純米吟醸が一番合うことを 確認しました。  応対に出てくれたお姉さんが、 美人で愛想がよく、酒も余計美味しく 感じられました。"
186,1785,"ワンカップの純米","2007-06-10 22:21:34","大虎","今日たまたまデパートで見つけて  購入して飲みました。  濃い口でちょっと甘口だけど  飲みやすくて♪  でもワンカップだから飲めたのかな・・・。  ふむ・・・ちょっと後から微妙な匂いが  鼻に付くかな・・・。  昔ながらの日本酒って感じでしょうか♪"
186,1588,"純米吟醸","2007-02-19 22:49:18","フーテン野郎"," 定期的に注文する竹原の酒。 ９月の竹原訪問で、 いろいろな種類が出ていることを知り、 何種類か注文しましたが、 今回２月に注文したのは、 やっぱり純米吟醸でした。  酸味とすっきり感があり、 いつも飲みたい気持ちにさせてくれます。  優しい香りはないけれど、 何かしら手が出てしまう、 そんな癖になる酒です。"
186,1540,"寝不足の後で","2007-01-15 20:34:54","フーテン野郎"," 提案原稿を出す前日に、お通夜があった関係で 仕事の取り掛かりが遅くなり、終わったのが朝の4時。 寝ぼけ眼で原稿を作成し、1日勤務が終わって帰宅。  今日はゆっくり寝るぞと、冷蔵庫から取り出したのは、宿根雄町原酒。  意識が朦朧としてきたときに手に取るのは、 本能的にたくさんのめるお酒。一気に３合ほど飲んで、そろそろ眠ろうと思います。おやすみなさい。 満足、満足！"
186,1465,"竹鶴 秘傳","2006-12-03 00:56:21","おーき","久しぶりに竹鶴の酒を飲みました。 「純米」「雄町純米」と同じく、潔く“米”な酒です。 でも、このお酒は飲み始めて空になるまで、なかなか進みませんでした… 加えて、飲み終わる頃の味は、苦味がキツく出てきたような？  これで「小笹屋」を除く竹鶴のお酒で飲んでいないのは「純米吟醸」だけです。 何時か飲む日を楽しみに… ちょっと値がはるんですけどね…（笑"
186,1415,"う〜ん、禁断症状！","2006-10-19 22:35:36","フーテン野郎"," いろいろな酒を飲んでいると、 杯を重ねていくうちに、 どうしても竹鶴が欲しくなる。  辛口で、力強い味なので、 食中酒として、どんな料理にも合うと思う。  飲んだ後の、鼻の中に広がる吟醸香が つい、癖になってしまう。  フルーティでないので、取っ付きが弱いが、 じわりじわりと、常飲する酒になってくる。  本当の愛飲酒って、こんなものなのかもしれない。 小笹屋竹鶴は、後4本になってしまった。"
186,1373,"小笹屋竹鶴 純米吟醸","2006-09-28 15:17:06","フーテン野郎"," 仕事を終えて帰って来ると、 つい、誠鏡の利き猪口に（すみません）、 トクトクと注いで、 疲れ取りに飲んでしまうのが、小笹屋竹鶴  刺身もいいし、秋刀魚の塩焼きもいい。 秋の富山は、酒の肴に事欠かない。  今は、常温で飲んでいる。 広島には珍しく、男酒で力強い味である。  なくなったら、竹鶴の奥様に勧めていただいた、 宿根雄町と、大和雄町の吟醸を買おうと思っている。"
186,1366,"小笹屋 竹鶴","2006-09-22 23:10:03","フーテン野郎"," ９月１６日に、 竹鶴酒造に行ってきました。 そこで、奥様からいろいろお話を聞いてきました。  家に帰って、冷蔵庫から小笹屋を取り出し、 冷えたもの、常温にしたものと、 試してみました。  冷えたものは、相変わらず、 切れがよく、辛口が冴えています。  常温にすると、辛口ながら、 やわらかい甘さ、香りが出てきて、 うまさが際立つことが分かりました。  最近のフルーティな軟酒とは違いますが、 いつも脇に置いて飲み続けくなる不思議な酒です。    "
186,1283,"竹鶴 雄町純米","2006-07-09 23:24:17","おーき","やはり竹鶴は別格ですね。 前に『竹鶴 純米』を買った時、一口飲んで「失敗した…」と思いました。 でも、４合瓶を飲み終わり次の酒を飲んだ時、もう一回竹鶴のお酒が飲みたいと思いました。 それから２ヶ月余り、今度は『雄町純米』を買いました。 香りは、香りとは呼べませんね。 味も、吟醸や大吟醸酒が好きな人には受け付けられないような、「米」な味です。 酸度も高いはずですが、気にならないほど「米」です。 でも、やはりもう一度買ってよかったです。 次は『純米吟醸』を買ってみようかな。"
186,168,"江戸時代からの作り方にこだわって","2003-12-31 02:03:59","フーテン野郎"," ニッカウヰスキーの創始者の生家です。 江戸時代からの作り方で、 純米酒にこだわって作っておられるということです。  少し茶色で、すっきりと辛口だと思います。 越中の辛口酒、立山に似ていると思いますが、 香りがあって、辛い中にも優しさがあり、 友人の越中河豚氏が、喜んで飲んでくれます。 "
