"meigara_id","toukou_id","title","created_at","user_name","text"
38,6300,"純米 無濾過原酒 雄町","2017-01-24 20:13:30","左党","正月明け、−10℃を下回る日もザラな当地で、お燗用として入手しました。 冷やでもかなりしっかり主張する酒ですが、燗をつけるとグッと辛味が押し出されてきます。 おでんや煮魚、鍋物と抜群に好相性ですね。 "
38,5440,"純米酒 無濾過生原酒","2015-02-28 21:50:19","すくなびこな","１月上槽。できたて。 精米歩合７割。酒精度１７％で、 力強く飲みごたえのあるお酒。  最近のピュア系のお酒が、 物足りないという貴兄に。  山田錦、速醸、酵母901、日本酒度＋7、 酸度2.6、アミノ酸度1.4 スペックが詳しくていいですね。 "
38,4836,"秋鹿 純米吟醸 槽搾直汲","2013-12-30 12:48:56","すくなびこな","2013年12月14日上槽とのことで、まだ出来立てですね。 微量に炭酸を感じます。 さわやかな苦みと酸味の影に、ほのかな甘みが隠れています。 喉越しはすっきりで、後に残りません。 旨いです。"
38,4406,"純米吟醸 二年熟成","2012-11-23 22:03:16","ひなちゃん","注ぐと琥珀色、冷やして飲むとそれなりに熟感がありますが、 思ったより熟感は強くなく、サラリとした甘味、酸味もありますね。 含み香にはやや熟成香を感じます。 燗すると酸を感じる立ち香、燗しすぎるよりも ぬる燗ぐらいが甘酸っぱい酸も感じられて良いですね。 個人的にはぬる燗、もしくは常温ぐらいの温度帯が好みです。 スペックは以下の通り。 ２０１０年１月上槽 阿波山田錦特等米１００％ 精米：六割 &#37211;：速嬢 酵母：九号 日本酒度：(＋)八 酸度：１．６ アミノ酸度：１．２"
38,4323,"秋鹿 純米吟醸 にごり生酒 霙もよう","2012-06-28 22:46:28","すくなびこな","ふむ。炭酸がしっかり入っている。ちょっとシャンパンぽい感じ。 日本酒といわなければ、シャンパンで通るかもしれない。  すっきりとした辛口、というよりドライ。 だが、飲みやすいので、日本酒嫌いな人でもＯＫ 食前に、グラスでくいっと。"
38,3821,"秋鹿 純米吟醸 歌垣","2011-02-10 23:23:11","パン津丸 美江","淡麗辛口だけどうま味あり。特にこれと言ったすごい特色もなければ、これがダメだと言うところもない。地元のお酒だけに私的には「THE日本酒」って感じなんですが。 むしろそれが、奇をてらわず、普通に美味しいお酒とは?の答えの一つでしょう。"
38,3704,"山廃 特別純米 無濾過生原酒","2010-11-06 20:58:46","ひなちゃん","新鮮なバターのような塩っけと甘味のある風味、 酸の立ち方が印象的。初飲みでしたが旨い！ あらゆる食べ物に合うんじゃないかという 万能酒のような気がします。 鍋はもちろん、ご飯ものや麺類と合いそうな感じです。 個人的にはカルボナーラと合わせてみたい(笑)。 スペックは以下の通り。  ２００８年３月上槽 原料米   山田錦１００％ 精米歩合  ７割 &#37211;     山廃 酵母    七号 醪日数   二十三 日本酒度  (＋)七 酸度    ２．０ アミノ酸度 １．０"
38,3535,"摂州能勢","2010-06-25 18:05:27","こけ","居酒屋にたまたまあったので飲んでみました。摂州能勢は秋鹿の中でもポピュラーなものになると思いますが、それでも十分満足できるものでした。もっと上のランクのものも飲みたいのですが、近くの酒屋にはなかなか売ってなくて・・・。"
38,3472,"生もと純米 生原酒 ２０BY","2010-04-20 19:24:00","三日酔い","香りはほとんどありません。開けたては若い柑橘類の様な酸味ばかりが強いです。しばらく経つと旨味そして僅かな甘味も感じます。後口はビターチョコレートの様な苦味を感じますが、やはり押し寄せてくるのは酸味です。"
38,3295,"奥鹿 山廃純米 生原酒","2009-11-23 20:33:59","三日酔い","17BYの熟成酒です。青リンゴの様な風味があります。舌に甘味と旨味が絡みつきますが、すぐ太い酸に流されて消えていきます。生熟成酒ですが生老ねはそれほどきつくありません。"
