"meigara_id","toukou_id","title","created_at","user_name","text"
25,5790,"萬寿","2015-12-16 22:15:32","なおや","萬寿は良く買います。 無難に美味しい。 切れのある味は酒臭さがなく、スッキリと飲めます。"
25,5401,"千寿","2015-02-05 11:24:33","ののの","たまたま入った天ぷらやで白子天と一緒に。 前半はメロンのような香りと甘み。 純米ではないので純粋な吟醸香とは違う甘みかな？ バックに控えめな渋み・辛味を感じが存在し続けます。 後半も同様の感じでそこそこのキレで終わります。 甘口として悪くはないが、まずまずのお酒。"
25,5394,"生原酒","2015-02-02 20:36:07","ひなちゃん","生のフレッシュさとシャープな切れ味。 度数１９度由来の原酒の重厚さを感じますが、 サバケが良いので余韻はくどさが残りません。 力強くもありながら、バランス良くタイトに仕上がってます。 この辺が久保田らしさかな。 柔よく剛を制す、そんな感じ。"
25,5349,"久保田 萬寿","2015-01-04 09:56:31","あまちゃん太公望","年末年始に買って飲んでみました。  含んだ感じはそんなにおいしいとは思わなかったが、スッキリとした風味はどんな料理にも合い、いつもの料理がいつもよりも美味しく感じた。  酒を楽しむというよりも食を楽しむと言う意味では、究極の形がこの『萬寿』だと思いました。"
25,5235,"百寿","2014-10-26 13:37:16","ごぐれ","冷やで飲むと、香りも味も感じない。 燗にすると多少まろやかになり、飲み口はいい。 普通の酒です。"
25,4950,"千寿","2014-03-01 01:09:56","しもつけびと","今宵の家の飲みは、久しぶりに千寿をセレクト。 あれ？ 甘い、こんなに甘口だったろうか？ 口当たりが柔らかい分甘く感じる。(常温） 五味のバランスも良い。 今宵の凌ぎは、栃木の干瓢を使い、ワサビを少し利かせた干ぴょう巻。 アテは、白子としめ鯖。 〆に、ガーリックを利かせたキノコのパスタで終了。 美味しい週末の夜であった。"
25,4930,"千寿 百寿","2014-02-11 22:22:22","日本酒バーM","千寿は、スッキリとしていて後味のキレもよくアルコール感がマイルドです。バランスのよいお酒だと思います。安いし、飲食店は重宝しますね。私はお店では滅多なことでは飲みませんが…(笑)でも、飲みに行って久保田すら置いてない店には入りません。  百寿は全体的に千寿をうすーくした感じ、定価だと四合で３０円程度しか値段がかわらないので、迷わず千寿を買いましょう。 ちなみにですが、両方とも定価は四合瓶1000円程度です。 みんな一生懸命働いて買うお酒ですから、味のレベルを考えてプレミアは、つけてほしいです"
25,4890,"追伸","2014-01-23 22:05:47","long,long,long","この酒が発売されて間もないころに神奈川県の酒蔵の越後杜氏が「口が切れそうな酒だ」と言った。私もそう思った。"
25,4882,"ノルマ","2014-01-23 19:46:13","long,long,long","久保田に販売量ノルマがある？発売当時は会組織で（現在も？）ノルマがありました。数年前、新潟の人に「久保田って朝日山だもんなぁ」と独り言のように呟いたら、驚かれました。朝日山は新潟で一番大きなメーカーだからです。小さな蔵がコツコツ造っているわけではない？ 知らなくてもいいかな？ だから何？レギュラー物は１０年程前、一通り、利きましたが、「紅寿」が個性が出てて感心しました。"
25,4871,"久保田 生酒が鹿児島にも・・。","2014-01-12 13:39:43","しげぴょん","久保田は洗心と万寿しか飲んだことがないのですが（贅沢してます）、いずれも涼感があり後味すっきりとして懐石料理に抜群に合いますね。生酒はどんな味がするのでしょか？1月20日に入荷予定だそうで非常に楽しみです。すっきりしていながら米の味もしっかり出ていたら最高です。"
25,4797,"久保田 千寿","2013-11-13 11:29:17","あまちゃん太公望","もともと日本酒を飲まなかった私ですが、とある居酒屋で上司に勧められ飲んでみました。 瞬間、日本酒に対する考え方が変わりました。 うまかった！ 食べ物の味に邪魔しないスッキリとした味が私の口にはとても合いました。"
25,4640,"翠寿","2013-05-13 22:26:13","minimo","暑くて眠れない夜に、冷やしたグラスで飲みたい。 肴なんていらない。  イヤミのないフルーティーな香り 甘くすっきりした喉越し さらっとしていて且つ程よい旨み さっぱりした後味  フレッシュな生酒の良さを最大限に味わえる、大変美味しい生酒です。"
25,4567,"純米大吟醸 萬寿","2013-04-02 21:21:55","ひなちゃん","タッチはスッキリ、含むとほんのりラムネ香に上品なメロン様の甘味の広がり、 酸は極弱めながら感じます。 細身で綺麗な酒質ですが、きちんと旨味も感じます。 香味のバランスが良いですね。 味付けの濃いものよりサッパリとしたものと合わせたいですね。 白身魚の刺身とか鯛しゃぶとか。"
25,4410,"久保田・万寿","2012-12-02 20:04:05","しもつけびと","一寸した料亭のお任せで頼むと出てくるのがこのお酒。 知名度・価格もＴＯＰクラス。『またかいな！！』と思いつつ、酒宴を楽しむ。 さて、今回の家飲みは、息子の希望で万寿を準備。 うん〜 香りは良い。旨みも良い。そつのないまとまり。人気の高さもわかる。 と、一応の評価。 しかし、同価格のお酒や他の純米大吟醸酒と完全ブラインドで飲み比べると 果たして、結果は？・・・ プレミアム価格で飲む酒ではないと思う。 家飲み定価1.8L 8,169円を、どうみるか？ 皆様はいかがでしょう？(笑）"
25,4184,"久保田","2012-02-26 02:52:12","バックマイ","百壽・千壽は飲みました。 千壽は私がお酒を買いに行くお店では、 4合で2000円くらいします。 美味しいですが、私の懐では千壽でも 高く感じます。 万壽は飲んだことがありません。 一升瓶で1万円もするので、高くて 手が出ません。 久保田は有名なブランドです。 しかし、地元ではないせいか、 どのお酒も軒並み高くて、 飲む機会が少ないのが残念です。"
25,4164,"千寿、萬寿、碧寿は飲みました。","2012-02-11 19:13:52","ryuchan","あまりの評判の悪さにビックリ！ 私は普通に値段相応の美味しいお酒だと思います。特に日本酒入門者にはお勧めしたいと思いますね。白鶴とか大関とか大手の普通酒（本醸造未満の酒）しか飲んだことが無ければ目からウロコだと思います。ある程度、日本酒を飲んで自分の好みが確立されているコアなファンには、自分のツボには嵌まらない、というとで受けが悪い、という面もあるのでしょう。確かにプレミア価格で買う必要は無いと思います（私はいつも定価購入です。）が、決してまずいお酒ではないので飲む価値はあると思います。"
