"meigara_id","toukou_id","title","created_at","user_name","text"
162,6147,"奥の松 特別純米辛口","2016-08-28 20:22:00","海の男","常温から熱燗までが良いとラベルにあったので暑い8月に常温で。最初はあっさりした感じですが後味はしっかりとした旨みが残ります。冷蔵で送られたので最初は冷やでしたが、冷やでも悪くない。"
162,5584,"奥の松 特別純米 氷熟にごり原酒","2015-07-07 22:49:42","バックマイ","アルコール分17度。 どっしりした米の甘みと旨味がとても濃厚です。 ロック・冷酒・冷やと、どう呑んでも美味しいですが、 個人的には冷やがおすすめ。 "
162,5468,"吟醸","2015-03-24 05:54:52","tomtom","以前飲んだときに、「水っぽい」と感じたのを憶えてるんですが いやぁ、軽い中にも旨みと甘みが絶妙にあって、旨かったです。 香りが控えめなのも良いですね。  奥の松に限らず、最近のアル添吟醸はあなどれませんなぁ。 やっぱ年々進歩してるんですねー "
162,5320,"奥の松 特別純米新米新酒初しぼり","2014-12-21 20:09:43","バックマイ","吟醸酒並みのフルーティな香りを愉しむなら、冷やで。 新酒の爽やかさを愉しむなら、冷酒で。 旨味を愉しむなら、ごくぬるく燗をつけて呑んでみてください。 癖のないお酒なので、日本酒ビギナーから数を呑んできた 方まで、広くおすすめできます。"
162,4964,"奥の松 春のしぼりたて 特別純米酒 限定品","2014-03-08 14:07:43","バックマイ","精米歩合60%。日本酒度+1。 フルーティな香りとすっきりとしたのみくち。 やや甘口で、美味しいお酒です。"
162,4831,"奥の松 特別純米酒","2013-12-26 14:25:46","バックマイ","4合瓶を980円で購入。 まろやかなコクとさっぱりした後口。 とても美味しいですね。  気付いたら20分で瓶がカラに・・・。"
162,4432,"奥の松 本醸造 辛口酒カップ","2012-12-18 22:54:46","バックマイ","180mlで210円。コンビニで購入。 冷やで飲みましたが、辛口というより 中口といった方がいいかな。 さらりとして呑みやすく、本醸造酒にありがちな 醸造アルコール臭さがないです。 食中酒におすすめできる、CPにも優れた一本です。"
162,4226,"復興元年 本醸造原酒","2012-03-28 22:13:50","ひなちゃん","あの震災から１年が経過、復興はまさにこれからであり、 復興元年とした今年への想いを込めた一本。 全体的には度数１８度のどっしり辛口系の味わいですが、 アル添に起因したようなクセのある含み香と甘味が少し気になります。 冷やして飲むより燗かな。"
162,3009,"純米吟醸","2009-03-06 15:57:12","しろたん","フルーティーな香りが広がり旨みが舌にトロリと絡みつく。 かなり女性的な印象があります。 濃い味の料理には合わせづらいかも。 わりと芯が細くくせがないので結構量がすすんでしまいます。"
162,2018,"特別純米新米新酒 初しぼり","2007-12-09 11:51:00","海くんパパ"," 果実香がほどよく感じられ、スーと体に染み込んでいくように入っていく。  水のように飲めるフレッシュさがいい。  この時期だけの限定品。  同時発売した本生「初しぼり特選純米」も飲むか！"
162,1928,"特別純米","2007-10-08 09:15:43","海くんパパ","けっこう頻繁に飲む定番の晩酌酒。 いつもは常温かごくごくぬる燗でいただくが、冷やしてみた。 もともと個性がある訳でないので、冷やすとさらに特徴がなくなり、けして悪くないのだが純米の良さが損なわれた感がある。 常温、ぬる燗で飲むと米の旨みが感じられるので、今夜はいつもどおりで味わうか！"
162,1714,"純米生酒","2007-04-21 13:07:34","海くんパパ","下の息子の初節句の御祝いでいただきました。 生酒のフレッシュさが存分に味わえ、かつ、後味がスッキリしているためグイグイ進みます。 香も嫌みなくお勧めです。  原料米：福島県産酒造好適米 精米歩合：60% 日本酒度：-1 アミノ酸度：1.4 アルコール：15 酵母：奥の松酵母 "
162,1615,"さくら吟醸","2007-03-12 10:16:16","海くんパパ","もうすぐ南東北にも遅い春がやってくる。 春といえば花、それもやはり桜。 しかし我等酒飲みは、花見よりも酒盛りが楽しみなわけで・・・ 私の花見の定番は、奥の松の「さくら吟醸」となるわけで・・・ 定番の淡麗辛口。 冷を桜の下で飲むと美味いんだなこれが！ たらの芽、こしあぶらの天ぷらを肴にするとさらにいけるんだけどなぁ〜 "
162,1295,"奥の松 特別純米","2006-07-17 21:41:19","おーき","よく行く酒屋で、「○○一位」というラベルが付いていたのと、安かったので買ってみました。 香りは、良いですね。米よりもフルーティさが感じられます。 味は、一口目は癖も無く、良くも悪くも「美味しい純米酒」といった感じでした。 続けて飲んで行くと、何か“水臭さ”というようなものを感じました。 この表現が合っているかは分かりませんが、どこか“薄められた純米酒”といった味に感じられました。 酔いだけが早く回りそうな・・・ "
162,1167,"特別純米古酒 Production Year 1996","2006-03-18 11:52:10","海くんパパ"," 辛口の特別純米酒が10年の歳月を重ね、琥珀色した如何にも古酒という雰囲気を醸し出しているのが見た目で感じられます。  栓を抜くと深い香がふわっと瓶から溢れ、一口含めばシェリー酒のようなドライな味が口いっぱいに広がり、何とも優雅な気持ちにさせてくれます。  この酒は、特別純米の四合瓶3,150円を高いと感じるか、10年の時を安いと感じるかがポイントなのかも知れない。  高いと感じる人も一度飲む価値は十分あると思うのでオススメしときます。"
162,961,"奥の松 全米吟醸","2005-10-01 03:13:53","ごえも〜ん","セブンイレブンにて300mlを購入。あまりのうまさに、家では酒を飲まない自分がの、いつのまにか週3回ペースで飲むようになっていた。そのうち、買い置きを兼ねて2本ずつ買うようになった。そんでもって、最近スーパーで1800mlを見つけたので購入してしまった。(笑) 上手に説明できないけど、味はフルーティだけど甘くない、あっさりした感じ。でもこくがあってよい。後味もスッキリしている、翌日も後に残らない。(自分は醸造用アルコールが入った酒は翌日頭がいたくなります) "
162,854,"奥の松 全米吟醸","2005-05-06 05:32:58","酔いどれ清兵衛","添加のアルコールを自社の純米酒を単式蒸留したものにしているとの事。  華やかで甘い花様の香りがある。 甘さを連想させる香りだが味わいは辛く、なるほど米を感じさせる強いコクがある。 ボディは強いが引きが良い、水っぽく感じてしまうほどに。 含みが奇麗では無いので、好みが分かれそうな印象、個人的にあまり好きな部類ではない。"
162,200,"発泡性の純米大吟醸「純米大吟醸FN」","2004-02-05 00:23:24","加賀 三義"," 同製品はフォーミュラ・ニッポンのシャンパンファイトシーンにおける勝利の美酒として有名ですが、我われがなかなか味わうチャンスがないですよね。私は幸運にも試飲会で味わえたのですが、白濁した微炭酸のそれは爽快感のあるフルーティーな清酒でした。炭酸という言葉で想像しやすいサワーみたいな「酒です」という主張はなく、極めて上品な味です（こんな説明しかできない飲酒経験の貧しさが恥ずかしい）。「食前酒として、味わって頂けるものです」という同社の説明に納得。祝賀会にオススメしたい１本です。"
